date,mode,system,trips
2022-12-20,rail_monorail,rail,42359
2022-12-21,rail_monorail,rail,41947
2022-12-22,rail_monorail,rail,41747
2022-12-23,rail_monorail,rail,45075
2022-12-24,rail_monorail,rail,48269
2022-12-25,rail_monorail,rail,57588
2022-12-26,rail_monorail,rail,37171
2022-12-27,rail_monorail,rail,40577
2022-12-28,rail_monorail,rail,41128
2022-12-29,rail_monorail,rail,42552
2022-12-30,rail_monorail,rail,44110
2022-12-31,rail_monorail,rail,52052
2023-01-01,rail_monorail,rail,46494
2023-01-02,rail_monorail,rail,29279
2023-01-03,rail_monorail,rail,37780
2023-01-04,rail_monorail,rail,38432
2023-01-05,rail_monorail,rail,40666
2023-01-06,rail_monorail,rail,41227
2023-01-07,rail_monorail,rail,33381
2023-01-08,rail_monorail,rail,29963
2023-01-09,rail_monorail,rail,38387
2023-01-10,rail_monorail,rail,40226
2023-01-11,rail_monorail,rail,41137
2023-01-12,rail_monorail,rail,44585
2023-01-13,rail_monorail,rail,42786
2023-01-14,rail_monorail,rail,34708
2023-01-15,rail_monorail,rail,31204
2023-01-16,rail_monorail,rail,38848
2023-01-17,rail_monorail,rail,39971
2023-01-18,rail_monorail,rail,40050
2023-01-19,rail_monorail,rail,40731
2023-01-20,rail_monorail,rail,40433
2023-01-21,rail_monorail,rail,34477
2023-01-22,rail_monorail,rail,46299
2023-01-23,rail_monorail,rail,41776
2023-01-24,rail_monorail,rail,30541
2023-01-25,rail_monorail,rail,37053
2023-01-26,rail_monorail,rail,37251
2023-01-27,rail_monorail,rail,46732
2023-01-28,rail_monorail,rail,37069
2023-01-29,rail_monorail,rail,32996
2023-01-30,rail_monorail,rail,45793
2023-01-31,rail_monorail,rail,47422
2023-02-01,rail_monorail,rail,30047
2023-02-02,rail_monorail,rail,49678
2023-02-03,rail_monorail,rail,51514
2023-02-04,rail_monorail,rail,40187
2023-02-05,rail_monorail,rail,41268
2023-02-06,rail_monorail,rail,30224
2023-02-07,rail_monorail,rail,50005
2023-02-08,rail_monorail,rail,50646
2023-02-09,rail_monorail,rail,51324
2023-02-10,rail_monorail,rail,54263
2023-02-11,rail_monorail,rail,42515
2023-02-12,rail_monorail,rail,40127
2023-02-13,rail_monorail,rail,51592
2023-02-14,rail_monorail,rail,54686
2023-02-15,rail_monorail,rail,52052
2023-02-16,rail_monorail,rail,51749
2023-02-17,rail_monorail,rail,52707
2023-02-18,rail_monorail,rail,39449
2023-02-19,rail_monorail,rail,37181
2023-02-20,rail_monorail,rail,50742
2023-02-21,rail_monorail,rail,51158
2023-02-22,rail_monorail,rail,51290
2023-02-23,rail_monorail,rail,51159
2023-02-24,rail_monorail,rail,52657
2023-02-25,rail_monorail,rail,42671
2023-02-26,rail_monorail,rail,39152
2023-02-27,rail_monorail,rail,49445
2023-02-28,rail_monorail,rail,51995
2023-03-01,rail_monorail,rail,55285
2023-03-02,rail_monorail,rail,55992
2023-03-03,rail_monorail,rail,59131
2023-03-04,rail_monorail,rail,52332
2023-03-05,rail_monorail,rail,48773
2023-03-06,rail_monorail,rail,57830
2023-03-07,rail_monorail,rail,57650
2023-03-08,rail_monorail,rail,58805
2023-03-09,rail_monorail,rail,58311
2023-03-10,rail_monorail,rail,59942
2023-03-11,rail_monorail,rail,47848
2023-03-12,rail_monorail,rail,45211
2023-03-13,rail_monorail,rail,54995
2023-03-14,rail_monorail,rail,55705
2023-03-15,rail_monorail,rail,57065
2023-03-16,rail_monorail,rail,56168
2023-03-17,rail_monorail,rail,55931
2023-03-18,rail_monorail,rail,47086
2023-03-19,rail_monorail,rail,42258
2023-03-20,rail_monorail,rail,50331
2023-03-21,rail_monorail,rail,51721
2023-03-22,rail_monorail,rail,53392
2023-03-23,rail_monorail,rail,47882
2023-03-24,rail_monorail,rail,47358
2023-03-25,rail_monorail,rail,32464
2023-03-26,rail_monorail,rail,30376
2023-03-27,rail_monorail,rail,46422
2023-03-28,rail_monorail,rail,48360
2023-03-29,rail_monorail,rail,47447
2023-03-30,rail_monorail,rail,48596
2023-03-31,rail_monorail,rail,49840
2023-04-01,rail_monorail,rail,34984
2023-04-02,rail_monorail,rail,32652
2023-04-03,rail_monorail,rail,46728
2023-04-04,rail_monorail,rail,48900
2023-04-05,rail_monorail,rail,49153
2023-04-06,rail_monorail,rail,49919
2023-04-07,rail_monorail,rail,53003
2023-04-08,rail_monorail,rail,46194
2023-04-09,rail_monorail,rail,41170
2023-04-10,rail_monorail,rail,50067
2023-04-11,rail_monorail,rail,51183
2023-04-12,rail_monorail,rail,51394
2023-04-13,rail_monorail,rail,51069
2023-04-14,rail_monorail,rail,54412
2023-04-15,rail_monorail,rail,43667
2023-04-16,rail_monorail,rail,40146
2023-04-17,rail_monorail,rail,50333
2023-04-18,rail_monorail,rail,52778
2023-04-19,rail_monorail,rail,51282
2023-04-20,rail_monorail,rail,47761
2023-04-21,rail_monorail,rail,39308
2023-04-22,rail_monorail,rail,46109
2023-04-23,rail_monorail,rail,53910
2023-04-24,rail_monorail,rail,38414
2023-04-25,rail_monorail,rail,43353
2023-04-26,rail_monorail,rail,43564
2023-04-27,rail_monorail,rail,44351
2023-04-28,rail_monorail,rail,46201
2023-04-29,rail_monorail,rail,36663
2023-04-30,rail_monorail,rail,38959
2023-05-01,rail_monorail,rail,35822
2023-05-02,rail_monorail,rail,48340
2023-05-03,rail_monorail,rail,48997
2023-05-04,rail_monorail,rail,35206
2023-05-05,rail_monorail,rail,47273
2023-05-06,rail_monorail,rail,36472
2023-05-07,rail_monorail,rail,34236
2023-05-08,rail_monorail,rail,47794
2023-05-09,rail_monorail,rail,50362
2023-05-10,rail_monorail,rail,50912
2023-05-11,rail_monorail,rail,50063
2023-05-12,rail_monorail,rail,51220
2023-05-13,rail_monorail,rail,38869
2023-05-14,rail_monorail,rail,37153
2023-05-15,rail_monorail,rail,49381
2023-05-16,rail_monorail,rail,49804
2023-05-17,rail_monorail,rail,50043
2023-05-18,rail_monorail,rail,48589
2023-05-19,rail_monorail,rail,53865
2023-05-20,rail_monorail,rail,41021
2023-05-21,rail_monorail,rail,37465
2023-05-22,rail_monorail,rail,47900
2023-05-23,rail_monorail,rail,49143
2023-05-24,rail_monorail,rail,48335
2023-05-25,rail_monorail,rail,48186
2023-05-26,rail_monorail,rail,52790
2023-05-27,rail_monorail,rail,46404
2023-05-28,rail_monorail,rail,44106
2023-05-29,rail_monorail,rail,51834
2023-05-30,rail_monorail,rail,53485
2023-05-31,rail_monorail,rail,54916
2023-06-01,rail_monorail,rail,55529
2023-06-02,rail_monorail,rail,57731
2023-06-03,rail_monorail,rail,49680
2023-06-04,rail_monorail,rail,51853
2023-06-05,rail_monorail,rail,36035
2023-06-06,rail_monorail,rail,49066
2023-06-07,rail_monorail,rail,50768
2023-06-08,rail_monorail,rail,51878
2023-06-09,rail_monorail,rail,53128
2023-06-10,rail_monorail,rail,41532
2023-06-11,rail_monorail,rail,39072
2023-06-12,rail_monorail,rail,50145
2023-06-13,rail_monorail,rail,50513
2023-06-14,rail_monorail,rail,51519
2023-06-15,rail_monorail,rail,51794
2023-06-16,rail_monorail,rail,53753
2023-06-17,rail_monorail,rail,41295
2023-06-18,rail_monorail,rail,38276
2023-06-19,rail_monorail,rail,48703
2023-06-20,rail_monorail,rail,48001
2023-06-21,rail_monorail,rail,49923
2023-06-22,rail_monorail,rail,49390
2023-06-23,rail_monorail,rail,53020
2023-06-24,rail_monorail,rail,41055
2023-06-25,rail_monorail,rail,37440
2023-06-26,rail_monorail,rail,48452
2023-06-27,rail_monorail,rail,52354
2023-06-28,rail_monorail,rail,52203
2023-06-29,rail_monorail,rail,46684
2023-06-30,rail_monorail,rail,52882
2023-07-01,rail_monorail,rail,41007
2023-07-02,rail_monorail,rail,35321
2023-07-03,rail_monorail,rail,50047
2023-07-04,rail_monorail,rail,50875
2023-07-05,rail_monorail,rail,54311
2023-07-06,rail_monorail,rail,53287
2023-07-07,rail_monorail,rail,56707
2023-07-08,rail_monorail,rail,46789
2023-07-09,rail_monorail,rail,40863
2023-07-10,rail_monorail,rail,53122
2023-07-11,rail_monorail,rail,52992
2023-07-12,rail_monorail,rail,54006
2023-07-13,rail_monorail,rail,53780
2023-07-14,rail_monorail,rail,55400
2023-07-15,rail_monorail,rail,46850
2023-07-16,rail_monorail,rail,39691
2023-07-17,rail_monorail,rail,49854
2023-07-18,rail_monorail,rail,51482
2023-07-19,rail_monorail,rail,35702
2023-07-20,rail_monorail,rail,52035
2023-07-21,rail_monorail,rail,53419
2023-07-22,rail_monorail,rail,40448
2023-07-23,rail_monorail,rail,36271
2023-07-24,rail_monorail,rail,49600
2023-07-25,rail_monorail,rail,51558
2023-07-26,rail_monorail,rail,52352
2023-07-27,rail_monorail,rail,52459
2023-07-28,rail_monorail,rail,55341
2023-07-29,rail_monorail,rail,48806
2023-07-30,rail_monorail,rail,40371
2023-07-31,rail_monorail,rail,52310
2023-08-01,rail_monorail,rail,53354
2023-08-02,rail_monorail,rail,54395
2023-08-03,rail_monorail,rail,54318
2023-08-04,rail_monorail,rail,56500
2023-08-05,rail_monorail,rail,48462
2023-08-06,rail_monorail,rail,45407
2023-08-07,rail_monorail,rail,53930
2023-08-08,rail_monorail,rail,54891
2023-08-09,rail_monorail,rail,55053
2023-08-10,rail_monorail,rail,53927
2023-08-11,rail_monorail,rail,54350
2023-08-12,rail_monorail,rail,40978
2023-08-13,rail_monorail,rail,41841
2023-08-14,rail_monorail,rail,52644
2023-08-15,rail_monorail,rail,53992
2023-08-16,rail_monorail,rail,54885
2023-08-17,rail_monorail,rail,53822
2023-08-18,rail_monorail,rail,55405
2023-08-19,rail_monorail,rail,41721
2023-08-20,rail_monorail,rail,39595
2023-08-21,rail_monorail,rail,51939
2023-08-22,rail_monorail,rail,53310
2023-08-23,rail_monorail,rail,53216
2023-08-24,rail_monorail,rail,53014
2023-08-25,rail_monorail,rail,54798
2023-08-26,rail_monorail,rail,45798
2023-08-27,rail_monorail,rail,41547
2023-08-28,rail_monorail,rail,53894
2023-08-29,rail_monorail,rail,56469
2023-08-30,rail_monorail,rail,62345
2023-08-31,rail_monorail,rail,55505
2023-09-01,rail_monorail,rail,55139
2023-09-02,rail_monorail,rail,43543
2023-09-03,rail_monorail,rail,37293
2023-09-04,rail_monorail,rail,50667
2023-09-05,rail_monorail,rail,53200
2023-09-06,rail_monorail,rail,54268
2023-09-07,rail_monorail,rail,55193
2023-09-08,rail_monorail,rail,56237
2023-09-09,rail_monorail,rail,51755
2023-09-10,rail_monorail,rail,48423
2023-09-11,rail_monorail,rail,51266
2023-09-12,rail_monorail,rail,53050
2023-09-13,rail_monorail,rail,53462
2023-09-14,rail_monorail,rail,53424
2023-09-15,rail_monorail,rail,57763
2023-09-16,rail_monorail,rail,51784
2023-09-17,rail_monorail,rail,39989
2023-09-18,rail_monorail,rail,51361
2023-09-19,rail_monorail,rail,52439
2023-09-20,rail_monorail,rail,53074
2023-09-21,rail_monorail,rail,52842
2023-09-22,rail_monorail,rail,55096
2023-09-23,rail_monorail,rail,42682
2023-09-24,rail_monorail,rail,38431
2023-09-25,rail_monorail,rail,51868
2023-09-26,rail_monorail,rail,52453
2023-09-27,rail_monorail,rail,54867
2023-09-28,rail_monorail,rail,42603
2023-09-29,rail_monorail,rail,55880
2023-09-30,rail_monorail,rail,49665
2023-10-01,rail_monorail,rail,43405
2023-10-02,rail_monorail,rail,53139
2023-10-03,rail_monorail,rail,53590
2023-10-04,rail_monorail,rail,53911
2023-10-05,rail_monorail,rail,54863
2023-10-06,rail_monorail,rail,58543
2023-10-07,rail_monorail,rail,49072
2023-10-08,rail_monorail,rail,45088
2023-10-09,rail_monorail,rail,53553
2023-10-10,rail_monorail,rail,54416
2023-10-11,rail_monorail,rail,54761
2023-10-12,rail_monorail,rail,53359
2023-10-13,rail_monorail,rail,57231
2023-10-14,rail_monorail,rail,46244
2023-10-15,rail_monorail,rail,41828
2023-10-16,rail_monorail,rail,52511
2023-10-17,rail_monorail,rail,54061
2023-10-18,rail_monorail,rail,54989
2023-10-19,rail_monorail,rail,55572
2023-10-20,rail_monorail,rail,57816
2023-10-21,rail_monorail,rail,45281
2023-10-22,rail_monorail,rail,41331
2023-10-23,rail_monorail,rail,53884
2023-10-24,rail_monorail,rail,56513
2023-10-25,rail_monorail,rail,57709
2023-10-26,rail_monorail,rail,57354
2023-10-27,rail_monorail,rail,60189
2023-10-28,rail_monorail,rail,48649
2023-10-29,rail_monorail,rail,41459
2023-10-30,rail_monorail,rail,55086
2023-10-31,rail_monorail,rail,57028
2023-11-01,rail_monorail,rail,57820
2023-11-02,rail_monorail,rail,58274
2023-11-03,rail_monorail,rail,59913
2023-11-04,rail_monorail,rail,49301
2023-11-05,rail_monorail,rail,45456
2023-11-06,rail_monorail,rail,55950
2023-11-07,rail_monorail,rail,59216
2023-11-08,rail_monorail,rail,59150
2023-11-09,rail_monorail,rail,59143
2023-11-10,rail_monorail,rail,61061
2023-11-11,rail_monorail,rail,58189
2023-11-12,rail_monorail,rail,65967
2023-11-13,rail_monorail,rail,46834
2023-11-14,rail_monorail,rail,55153
2023-11-15,rail_monorail,rail,57107
2023-11-16,rail_monorail,rail,56599
2023-11-17,rail_monorail,rail,57383
2023-11-18,rail_monorail,rail,46432
2023-11-19,rail_monorail,rail,41568
2023-11-20,rail_monorail,rail,55532
2023-11-21,rail_monorail,rail,58940
2023-11-22,rail_monorail,rail,62450
2023-11-23,rail_monorail,rail,62398
2023-11-24,rail_monorail,rail,62591
2023-11-25,rail_monorail,rail,51628
2023-11-26,rail_monorail,rail,46357
2023-11-27,rail_monorail,rail,56140
2023-11-28,rail_monorail,rail,59051
2023-11-29,rail_monorail,rail,58403
2023-11-30,rail_monorail,rail,59321
2023-12-01,rail_monorail,rail,61845
2023-12-02,rail_monorail,rail,52745
2023-12-03,rail_monorail,rail,49677
2023-12-04,rail_monorail,rail,57278
2023-12-05,rail_monorail,rail,58059
2023-12-06,rail_monorail,rail,59617
2023-12-07,rail_monorail,rail,60404
2023-12-08,rail_monorail,rail,67467
2023-12-09,rail_monorail,rail,55417
2023-12-10,rail_monorail,rail,55027
2023-12-11,rail_monorail,rail,60232
2023-12-12,rail_monorail,rail,58386
2023-12-13,rail_monorail,rail,55103
2023-12-14,rail_monorail,rail,55364
2023-12-15,rail_monorail,rail,57597
2023-12-16,rail_monorail,rail,50605
2023-12-17,rail_monorail,rail,50449
2023-12-18,rail_monorail,rail,58056
2023-12-19,rail_monorail,rail,58686
2023-12-20,rail_monorail,rail,59167
2023-12-21,rail_monorail,rail,58541
2023-12-22,rail_monorail,rail,60866
2023-12-23,rail_monorail,rail,57465
2023-12-24,rail_monorail,rail,68843
2023-12-25,rail_monorail,rail,56232
2023-12-26,rail_monorail,rail,55672
2023-12-27,rail_monorail,rail,55830
2023-12-28,rail_monorail,rail,57203
2023-12-29,rail_monorail,rail,57407
2023-12-30,rail_monorail,rail,53934
2023-12-31,rail_monorail,rail,79585
2024-01-01,rail_monorail,rail,51696
2024-01-02,rail_monorail,rail,57332
2024-01-03,rail_monorail,rail,56375
2024-01-04,rail_monorail,rail,55223
2024-01-05,rail_monorail,rail,57190
2024-01-06,rail_monorail,rail,44585
2024-01-07,rail_monorail,rail,39254
2024-01-08,rail_monorail,rail,56278
2024-01-09,rail_monorail,rail,56917
2024-01-10,rail_monorail,rail,57709
2024-01-11,rail_monorail,rail,59613
2024-01-12,rail_monorail,rail,61195
2024-01-13,rail_monorail,rail,48575
2024-01-14,rail_monorail,rail,44741
2024-01-15,rail_monorail,rail,56945
2024-01-16,rail_monorail,rail,57168
2024-01-17,rail_monorail,rail,57981
2024-01-18,rail_monorail,rail,59204
2024-01-19,rail_monorail,rail,59954
2024-01-20,rail_monorail,rail,46208
2024-01-21,rail_monorail,rail,42970
2024-01-22,rail_monorail,rail,57633
2024-01-23,rail_monorail,rail,59663
2024-01-24,rail_monorail,rail,62053
2024-01-25,rail_monorail,rail,41704
2024-01-26,rail_monorail,rail,59550
2024-01-27,rail_monorail,rail,47548
2024-01-28,rail_monorail,rail,42535
2024-01-29,rail_monorail,rail,59158
2024-01-30,rail_monorail,rail,59925
2024-01-31,rail_monorail,rail,63215
2024-02-01,rail_monorail,rail,38708
2024-02-02,rail_monorail,rail,59159
2024-02-03,rail_monorail,rail,53502
2024-02-04,rail_monorail,rail,46048
2024-02-05,rail_monorail,rail,58095
2024-02-06,rail_monorail,rail,59472
2024-02-07,rail_monorail,rail,61496
2024-02-08,rail_monorail,rail,58465
2024-02-09,rail_monorail,rail,59148
2024-02-10,rail_monorail,rail,68149
2024-02-11,rail_monorail,rail,70687
2024-02-12,rail_monorail,rail,50706
2024-02-13,rail_monorail,rail,56343
2024-02-14,rail_monorail,rail,56279
2024-02-15,rail_monorail,rail,55506
2024-02-16,rail_monorail,rail,55202
2024-02-17,rail_monorail,rail,43440
2024-02-18,rail_monorail,rail,40257
2024-02-19,rail_monorail,rail,53312
2024-02-20,rail_monorail,rail,54497
2024-02-21,rail_monorail,rail,57684
2024-02-22,rail_monorail,rail,56753
2024-02-23,rail_monorail,rail,60272
2024-02-24,rail_monorail,rail,50639
2024-02-25,rail_monorail,rail,48376
2024-02-26,rail_monorail,rail,56729
2024-02-27,rail_monorail,rail,56226
2024-02-28,rail_monorail,rail,57466
2024-02-29,rail_monorail,rail,59795
2024-03-01,rail_monorail,rail,62089
2024-03-02,rail_monorail,rail,55338
2024-03-03,rail_monorail,rail,54661
2024-03-04,rail_monorail,rail,59523
2024-03-05,rail_monorail,rail,60525
2024-03-06,rail_monorail,rail,61041
2024-03-07,rail_monorail,rail,60294
2024-03-08,rail_monorail,rail,62877
2024-03-09,rail_monorail,rail,54303
2024-03-10,rail_monorail,rail,51903
2024-03-11,rail_monorail,rail,59478
2024-03-12,rail_monorail,rail,53876
2024-03-13,rail_monorail,rail,53256
2024-03-14,rail_monorail,rail,53163
2024-03-15,rail_monorail,rail,52790
2024-03-16,rail_monorail,rail,37208
2024-03-17,rail_monorail,rail,35078
2024-03-18,rail_monorail,rail,53048
2024-03-19,rail_monorail,rail,52783
2024-03-20,rail_monorail,rail,53653
2024-03-21,rail_monorail,rail,52547
2024-03-22,rail_monorail,rail,52855
2024-03-23,rail_monorail,rail,38859
2024-03-24,rail_monorail,rail,36805
2024-03-25,rail_monorail,rail,53337
2024-03-26,rail_monorail,rail,53002
2024-03-27,rail_monorail,rail,55175
2024-03-28,rail_monorail,rail,38093
2024-03-29,rail_monorail,rail,53130
2024-03-30,rail_monorail,rail,46335
2024-03-31,rail_monorail,rail,40731
2024-04-01,rail_monorail,rail,53052
2024-04-02,rail_monorail,rail,53697
2024-04-03,rail_monorail,rail,54983
2024-04-04,rail_monorail,rail,53250
2024-04-05,rail_monorail,rail,56445
2024-04-06,rail_monorail,rail,45195
2024-04-07,rail_monorail,rail,47574
2024-04-08,rail_monorail,rail,51693
2024-04-09,rail_monorail,rail,56915
2024-04-10,rail_monorail,rail,61197
2024-04-11,rail_monorail,rail,62956
2024-04-12,rail_monorail,rail,53776
2024-04-13,rail_monorail,rail,43188
2024-04-14,rail_monorail,rail,37998
2024-04-15,rail_monorail,rail,49334
2024-04-16,rail_monorail,rail,51639
2024-04-17,rail_monorail,rail,52924
2024-04-18,rail_monorail,rail,52050
2024-04-19,rail_monorail,rail,53788
2024-04-20,rail_monorail,rail,42710
2024-04-21,rail_monorail,rail,40789
2024-04-22,rail_monorail,rail,53584
2024-04-23,rail_monorail,rail,55248
2024-04-24,rail_monorail,rail,55395
2024-04-25,rail_monorail,rail,55801
2024-04-26,rail_monorail,rail,56404
2024-04-27,rail_monorail,rail,47139
2024-04-28,rail_monorail,rail,43748
2024-04-29,rail_monorail,rail,55840
2024-04-30,rail_monorail,rail,58774
2024-05-01,rail_monorail,rail,46327
2024-05-02,rail_monorail,rail,54081
2024-05-03,rail_monorail,rail,60125
2024-05-04,rail_monorail,rail,49000
2024-05-05,rail_monorail,rail,46306
2024-05-06,rail_monorail,rail,57200
2024-05-07,rail_monorail,rail,29351
2024-05-08,rail_monorail,rail,28097
2024-05-09,rail_monorail,rail,52071
2024-05-10,rail_monorail,rail,56660
2024-05-11,rail_monorail,rail,45689
2024-05-12,rail_monorail,rail,47674
2024-05-13,rail_monorail,rail,55298
2024-05-14,rail_monorail,rail,54970
2024-05-15,rail_monorail,rail,55196
2024-05-16,rail_monorail,rail,55939
2024-05-17,rail_monorail,rail,57113
2024-05-18,rail_monorail,rail,47953
2024-05-19,rail_monorail,rail,44665
2024-05-20,rail_monorail,rail,52779
2024-05-21,rail_monorail,rail,55237
2024-05-22,rail_monorail,rail,41822
2024-05-23,rail_monorail,rail,53432
2024-05-24,rail_monorail,rail,57822
2024-05-25,rail_monorail,rail,49453
2024-05-26,rail_monorail,rail,48425
2024-05-27,rail_monorail,rail,57351
2024-05-28,rail_monorail,rail,59576
2024-05-29,rail_monorail,rail,61219
2024-05-30,rail_monorail,rail,61632
2024-05-31,rail_monorail,rail,62698
2024-06-01,rail_monorail,rail,55859
2024-06-02,rail_monorail,rail,60246
2024-06-03,rail_monorail,rail,44106
2024-06-04,rail_monorail,rail,54798
2024-06-05,rail_monorail,rail,55326
2024-06-06,rail_monorail,rail,54470
2024-06-07,rail_monorail,rail,58342
2024-06-08,rail_monorail,rail,49750
2024-06-09,rail_monorail,rail,49056
2024-06-10,rail_monorail,rail,57746
2024-06-11,rail_monorail,rail,57438
2024-06-12,rail_monorail,rail,57629
2024-06-13,rail_monorail,rail,56094
2024-06-14,rail_monorail,rail,57857
2024-06-15,rail_monorail,rail,50963
2024-06-16,rail_monorail,rail,56223
2024-06-17,rail_monorail,rail,52951
2024-06-18,rail_monorail,rail,57587
2024-06-19,rail_monorail,rail,53446
2024-06-20,rail_monorail,rail,53377
2024-06-21,rail_monorail,rail,55732
2024-06-22,rail_monorail,rail,47404
2024-06-23,rail_monorail,rail,41616
2024-06-24,rail_monorail,rail,52722
2024-06-25,rail_monorail,rail,53506
2024-06-26,rail_monorail,rail,54934
2024-06-27,rail_monorail,rail,54446
2024-06-28,rail_monorail,rail,57884
2024-06-29,rail_monorail,rail,51657
2024-06-30,rail_monorail,rail,47363
2024-07-01,rail_monorail,rail,55157
2024-07-02,rail_monorail,rail,56567
2024-07-03,rail_monorail,rail,57082
2024-07-04,rail_monorail,rail,57609
2024-07-05,rail_monorail,rail,61013
2024-07-06,rail_monorail,rail,56046
2024-07-07,rail_monorail,rail,57455
2024-07-08,rail_monorail,rail,42438
2024-07-09,rail_monorail,rail,56539
2024-07-10,rail_monorail,rail,58792
2024-07-11,rail_monorail,rail,57623
2024-07-12,rail_monorail,rail,60149
2024-07-13,rail_monorail,rail,51341
2024-07-14,rail_monorail,rail,46527
2024-07-15,rail_monorail,rail,55544
2024-07-16,rail_monorail,rail,54769
2024-07-17,rail_monorail,rail,55063
2024-07-18,rail_monorail,rail,55062
2024-07-19,rail_monorail,rail,47692
2024-07-20,rail_monorail,rail,51709
2024-07-21,rail_monorail,rail,44861
2024-07-22,rail_monorail,rail,54640
2024-07-23,rail_monorail,rail,53465
2024-07-24,rail_monorail,rail,53975
2024-07-25,rail_monorail,rail,54526
2024-07-26,rail_monorail,rail,58401
2024-07-27,rail_monorail,rail,52047
2024-07-28,rail_monorail,rail,46862
2024-07-29,rail_monorail,rail,54776
2024-07-30,rail_monorail,rail,56368
2024-07-31,rail_monorail,rail,57595
2024-08-01,rail_monorail,rail,57175
2024-08-02,rail_monorail,rail,61655
2024-08-03,rail_monorail,rail,58147
2024-08-04,rail_monorail,rail,51984
2024-08-05,rail_monorail,rail,57533
2024-08-06,rail_monorail,rail,58800
2024-08-07,rail_monorail,rail,58871
2024-08-08,rail_monorail,rail,59990
2024-08-09,rail_monorail,rail,63489
2024-08-10,rail_monorail,rail,56209
2024-08-11,rail_monorail,rail,48111
2024-08-12,rail_monorail,rail,58410
2024-08-13,rail_monorail,rail,57624
2024-08-14,rail_monorail,rail,57424
2024-08-15,rail_monorail,rail,57708
2024-08-16,rail_monorail,rail,60230
2024-08-17,rail_monorail,rail,54721
2024-08-18,rail_monorail,rail,48959
2024-08-19,rail_monorail,rail,57015
2024-08-20,rail_monorail,rail,56791
2024-08-21,rail_monorail,rail,56710
2024-08-22,rail_monorail,rail,56581
2024-08-23,rail_monorail,rail,60312
2024-08-24,rail_monorail,rail,51137
2024-08-25,rail_monorail,rail,45165
2024-08-26,rail_monorail,rail,54211
2024-08-27,rail_monorail,rail,55178
2024-08-28,rail_monorail,rail,55133
2024-08-29,rail_monorail,rail,54351
2024-08-30,rail_monorail,rail,60811
2024-08-31,rail_monorail,rail,61590
2024-09-01,rail_monorail,rail,39374
2024-09-02,rail_monorail,rail,48918
2024-09-03,rail_monorail,rail,49734
2024-09-04,rail_monorail,rail,55323
2024-09-05,rail_monorail,rail,55233
2024-09-06,rail_monorail,rail,58146
2024-09-07,rail_monorail,rail,54283
2024-09-08,rail_monorail,rail,48146
2024-09-09,rail_monorail,rail,55820
2024-09-10,rail_monorail,rail,56036
2024-09-11,rail_monorail,rail,55484
2024-09-12,rail_monorail,rail,53859
2024-09-13,rail_monorail,rail,56406
2024-09-14,rail_monorail,rail,53480
2024-09-15,rail_monorail,rail,60805
2024-09-16,rail_monorail,rail,56322
2024-09-17,rail_monorail,rail,43844
2024-09-18,rail_monorail,rail,57129
2024-09-19,rail_monorail,rail,57825
2024-09-20,rail_monorail,rail,57619
2024-09-21,rail_monorail,rail,45546
2024-09-22,rail_monorail,rail,40791
2024-09-23,rail_monorail,rail,52811
2024-09-24,rail_monorail,rail,52510
2024-09-25,rail_monorail,rail,52448
2024-09-26,rail_monorail,rail,54153
2024-09-27,rail_monorail,rail,57523
2024-09-28,rail_monorail,rail,49231
2024-09-29,rail_monorail,rail,46263
2024-09-30,rail_monorail,rail,53943
2024-10-01,rail_monorail,rail,55766
2024-10-02,rail_monorail,rail,55536
2024-10-03,rail_monorail,rail,57965
2024-10-04,rail_monorail,rail,63921
2024-10-05,rail_monorail,rail,54962
2024-10-06,rail_monorail,rail,54620
2024-10-07,rail_monorail,rail,58107
2024-10-08,rail_monorail,rail,57264
2024-10-09,rail_monorail,rail,55632
2024-10-10,rail_monorail,rail,56378
2024-10-11,rail_monorail,rail,60192
2024-10-12,rail_monorail,rail,51401
2024-10-13,rail_monorail,rail,50432
2024-10-14,rail_monorail,rail,56347
2024-10-15,rail_monorail,rail,55824
2024-10-16,rail_monorail,rail,57187
2024-10-17,rail_monorail,rail,57334
2024-10-18,rail_monorail,rail,59984
2024-10-19,rail_monorail,rail,48903
2024-10-20,rail_monorail,rail,46719
2024-10-21,rail_monorail,rail,56305
2024-10-22,rail_monorail,rail,56816
2024-10-23,rail_monorail,rail,56379
2024-10-24,rail_monorail,rail,57070
2024-10-25,rail_monorail,rail,60275
2024-10-26,rail_monorail,rail,53691
2024-10-27,rail_monorail,rail,46984
2024-10-28,rail_monorail,rail,55910
2024-10-29,rail_monorail,rail,57846
2024-10-30,rail_monorail,rail,60904
2024-10-31,rail_monorail,rail,58974
2024-11-01,rail_monorail,rail,60450
2024-11-02,rail_monorail,rail,52147
2024-11-03,rail_monorail,rail,45468
2024-11-04,rail_monorail,rail,57726
2024-11-05,rail_monorail,rail,56393
2024-11-06,rail_monorail,rail,58384
2024-11-07,rail_monorail,rail,59136
2024-11-08,rail_monorail,rail,62249
2024-11-09,rail_monorail,rail,56049
2024-11-10,rail_monorail,rail,49581
2024-11-11,rail_monorail,rail,59504
2024-11-12,rail_monorail,rail,58746
2024-11-13,rail_monorail,rail,57753
2024-11-14,rail_monorail,rail,58757
2024-11-15,rail_monorail,rail,60945
2024-11-16,rail_monorail,rail,50028
2024-11-17,rail_monorail,rail,47832
